station_id,longitude,latitude,time,avrcur
knokke,3.28,51.33,2023-11-25T21:20:00Z,0.46
knokke,3.28,51.33,2023-11-25T21:30:00Z,0.5
knokke,3.28,51.33,2023-11-25T21:40:00Z,0.56
knokke,3.28,51.33,2023-11-25T21:50:00Z,0.62
knokke,3.28,51.33,2023-11-25T22:00:00Z,0.68
knokke,3.28,51.33,2023-11-25T22:10:00Z,0.74
knokke,3.28,51.33,2023-11-25T22:20:00Z,0.8
knokke,3.28,51.33,2023-11-25T22:30:00Z,0.83
knokke,3.28,51.33,2023-11-25T22:40:00Z,0.85
knokke,3.28,51.33,2023-11-25T22:50:00Z,0.85
knokke,3.28,51.33,2023-11-25T23:00:00Z,0.82
knokke,3.28,51.33,2023-11-25T23:10:00Z,0.78
knokke,3.28,51.33,2023-11-25T23:20:00Z,0.72
knokke,3.28,51.33,2023-11-25T23:30:00Z,0.65
knokke,3.28,51.33,2023-11-25T23:40:00Z,0.58
knokke,3.28,51.33,2023-11-25T23:50:00Z,0.51
knokke,3.28,51.33,2023-11-26T00:00:00Z,0.44
knokke,3.28,51.33,2023-11-26T00:10:00Z,0.37
knokke,3.28,51.33,2023-11-26T00:20:00Z,0.3
knokke,3.28,51.33,2023-11-26T00:30:00Z,0.24
knokke,3.28,51.33,2023-11-26T00:40:00Z,0.18
knokke,3.28,51.33,2023-11-26T00:50:00Z,0.12
knokke,3.28,51.33,2023-11-26T01:00:00Z,0.06
knokke,3.28,51.33,2023-11-26T01:10:00Z,0.05
knokke,3.28,51.33,2023-11-26T01:20:00Z,0.11
knokke,3.28,51.33,2023-11-26T01:30:00Z,0.18
knokke,3.28,51.33,2023-11-26T01:40:00Z,0.25
knokke,3.28,51.33,2023-11-26T01:50:00Z,0.32
knokke,3.28,51.33,2023-11-26T02:00:00Z,0.39
knokke,3.28,51.33,2023-11-26T02:10:00Z,0.46
knokke,3.28,51.33,2023-11-26T02:20:00Z,0.52
knokke,3.28,51.33,2023-11-26T02:30:00Z,0.58
knokke,3.28,51.33,2023-11-26T02:40:00Z,0.63
knokke,3.28,51.33,2023-11-26T02:50:00Z,0.68
knokke,3.28,51.33,2023-11-26T03:00:00Z,0.71
knokke,3.28,51.33,2023-11-26T03:10:00Z,0.74
knokke,3.28,51.33,2023-11-26T03:20:00Z,0.76
knokke,3.28,51.33,2023-11-26T03:30:00Z,0.77
knokke,3.28,51.33,2023-11-26T03:40:00Z,0.77
knokke,3.28,51.33,2023-11-26T03:50:00Z,0.76
knokke,3.28,51.33,2023-11-26T04:00:00Z,0.75
knokke,3.28,51.33,2023-11-26T04:10:00Z,0.74
knokke,3.28,51.33,2023-11-26T04:20:00Z,0.72
knokke,3.28,51.33,2023-11-26T04:30:00Z,0.7
knokke,3.28,51.33,2023-11-26T04:40:00Z,0.68
knokke,3.28,51.33,2023-11-26T04:50:00Z,0.65
knokke,3.28,51.33,2023-11-26T05:00:00Z,0.62
knokke,3.28,51.33,2023-11-26T05:10:00Z,0.58
knokke,3.28,51.33,2023-11-26T05:20:00Z,0.54
knokke,3.28,51.33,2023-11-26T05:30:00Z,0.5
knokke,3.28,51.33,2023-11-26T05:40:00Z,0.45
knokke,3.28,51.33,2023-11-26T05:50:00Z,0.39
knokke,3.28,51.33,2023-11-26T06:00:00Z,0.34
knokke,3.28,51.33,2023-11-26T06:10:00Z,0.28
knokke,3.28,51.33,2023-11-26T06:20:00Z,0.23
knokke,3.28,51.33,2023-11-26T06:30:00Z,0.18
knokke,3.28,51.33,2023-11-26T06:40:00Z,0.14
knokke,3.28,51.33,2023-11-26T06:50:00Z,0.1
knokke,3.28,51.33,2023-11-26T07:00:00Z,0.07
knokke,3.28,51.33,2023-11-26T07:10:00Z,0.05
knokke,3.28,51.33,2023-11-26T07:20:00Z,0.05
knokke,3.28,51.33,2023-11-26T07:30:00Z,0.07
knokke,3.28,51.33,2023-11-26T07:40:00Z,0.1
knokke,3.28,51.33,2023-11-26T07:50:00Z,0.13
knokke,3.28,51.33,2023-11-26T08:00:00Z,0.16
knokke,3.28,51.33,2023-11-26T08:10:00Z,0.19
knokke,3.28,51.33,2023-11-26T08:20:00Z,0.22
knokke,3.28,51.33,2023-11-26T08:30:00Z,0.25
knokke,3.28,51.33,2023-11-26T08:40:00Z,0.28
knokke,3.28,51.33,2023-11-26T08:50:00Z,0.31
knokke,3.28,51.33,2023-11-26T09:00:00Z,0.33
knokke,3.28,51.33,2023-11-26T09:10:00Z,0.36
knokke,3.28,51.33,2023-11-26T09:20:00Z,0.38
knokke,3.28,51.33,2023-11-26T09:30:00Z,0.41
knokke,3.28,51.33,2023-11-26T09:40:00Z,0.44
knokke,3.28,51.33,2023-11-26T09:50:00Z,0.48
knokke,3.28,51.33,2023-11-26T10:00:00Z,0.53
knokke,3.28,51.33,2023-11-26T10:10:00Z,0.59
knokke,3.28,51.33,2023-11-26T10:20:00Z,0.65
knokke,3.28,51.33,2023-11-26T10:30:00Z,0.72
knokke,3.28,51.33,2023-11-26T10:40:00Z,0.77
knokke,3.28,51.33,2023-11-26T10:50:00Z,0.82
knokke,3.28,51.33,2023-11-26T11:00:00Z,0.84
knokke,3.28,51.33,2023-11-26T11:10:00Z,0.85
knokke,3.28,51.33,2023-11-26T11:20:00Z,0.83
knokke,3.28,51.33,2023-11-26T11:30:00Z,0.79
knokke,3.28,51.33,2023-11-26T11:40:00Z,0.73
knokke,3.28,51.33,2023-11-26T11:50:00Z,0.66
knokke,3.28,51.33,2023-11-26T12:00:00Z,0.59
knokke,3.28,51.33,2023-11-26T12:10:00Z,0.52
knokke,3.28,51.33,2023-11-26T12:20:00Z,0.44
knokke,3.28,51.33,2023-11-26T12:30:00Z,0.37
knokke,3.28,51.33,2023-11-26T12:40:00Z,0.3
knokke,3.28,51.33,2023-11-26T12:50:00Z,0.24
knokke,3.28,51.33,2023-11-26T13:00:00Z,0.18
knokke,3.28,51.33,2023-11-26T13:10:00Z,0.12
knokke,3.28,51.33,2023-11-26T13:20:00Z,0.06
knokke,3.28,51.33,2023-11-26T13:30:00Z,0.05
knokke,3.28,51.33,2023-11-26T13:40:00Z,0.11
knokke,3.28,51.33,2023-11-26T13:50:00Z,0.18
knokke,3.28,51.33,2023-11-26T14:00:00Z,0.25
knokke,3.28,51.33,2023-11-26T14:10:00Z,0.31
knokke,3.28,51.33,2023-11-26T14:20:00Z,0.38
knokke,3.28,51.33,2023-11-26T14:30:00Z,0.44
knokke,3.28,51.33,2023-11-26T14:40:00Z,0.5
knokke,3.28,51.33,2023-11-26T14:50:00Z,0.56
knokke,3.28,51.33,2023-11-26T15:00:00Z,0.61
knokke,3.28,51.33,2023-11-26T15:10:00Z,0.65
knokke,3.28,51.33,2023-11-26T15:20:00Z,0.69
knokke,3.28,51.33,2023-11-26T15:30:00Z,0.72
knokke,3.28,51.33,2023-11-26T15:40:00Z,0.74
knokke,3.28,51.33,2023-11-26T15:50:00Z,0.75
knokke,3.28,51.33,2023-11-26T16:00:00Z,0.76
knokke,3.28,51.33,2023-11-26T16:10:00Z,0.75
knokke,3.28,51.33,2023-11-26T16:20:00Z,0.74
knokke,3.28,51.33,2023-11-26T16:30:00Z,0.73
knokke,3.28,51.33,2023-11-26T16:40:00Z,0.72
knokke,3.28,51.33,2023-11-26T16:50:00Z,0.7
knokke,3.28,51.33,2023-11-26T17:00:00Z,0.67
knokke,3.28,51.33,2023-11-26T17:10:00Z,0.65
knokke,3.28,51.33,2023-11-26T17:20:00Z,0.62
knokke,3.28,51.33,2023-11-26T17:30:00Z,0.6
knokke,3.28,51.33,2023-11-26T17:40:00Z,0.56
knokke,3.28,51.33,2023-11-26T17:50:00Z,0.53
knokke,3.28,51.33,2023-11-26T18:00:00Z,0.49
knokke,3.28,51.33,2023-11-26T18:10:00Z,0.44
knokke,3.28,51.33,2023-11-26T18:20:00Z,0.39
knokke,3.28,51.33,2023-11-26T18:30:00Z,0.33
knokke,3.28,51.33,2023-11-26T18:40:00Z,0.27
knokke,3.28,51.33,2023-11-26T18:50:00Z,0.22
knokke,3.28,51.33,2023-11-26T19:00:00Z,0.16
knokke,3.28,51.33,2023-11-26T19:10:00Z,0.11
knokke,3.28,51.33,2023-11-26T19:20:00Z,0.07
knokke,3.28,51.33,2023-11-26T19:30:00Z,0.04
knokke,3.28,51.33,2023-11-26T19:40:00Z,0.05
knokke,3.28,51.33,2023-11-26T19:50:00Z,0.07
knokke,3.28,51.33,2023-11-26T20:00:00Z,0.1
knokke,3.28,51.33,2023-11-26T20:10:00Z,0.13
knokke,3.28,51.33,2023-11-26T20:20:00Z,0.17
knokke,3.28,51.33,2023-11-26T20:30:00Z,0.2
knokke,3.28,51.33,2023-11-26T20:40:00Z,0.24
knokke,3.28,51.33,2023-11-26T20:50:00Z,0.28
knokke,3.28,51.33,2023-11-26T21:00:00Z,0.32
knokke,3.28,51.33,2023-11-26T21:10:00Z,0.35
knokke,3.28,51.33,2023-11-26T21:20:00Z,0.39
knokke,3.28,51.33,2023-11-26T21:30:00Z,0.42
knokke,3.28,51.33,2023-11-26T21:40:00Z,0.46
knokke,3.28,51.33,2023-11-26T21:50:00Z,0.5
knokke,3.28,51.33,2023-11-26T22:00:00Z,0.54
knokke,3.28,51.33,2023-11-26T22:10:00Z,0.59
knokke,3.28,51.33,2023-11-26T22:20:00Z,0.66
knokke,3.28,51.33,2023-11-26T22:30:00Z,0.73
knokke,3.28,51.33,2023-11-26T22:40:00Z,0.81
knokke,3.28,51.33,2023-11-26T22:50:00Z,0.88
knokke,3.28,51.33,2023-11-26T23:00:00Z,0.93
knokke,3.28,51.33,2023-11-26T23:10:00Z,0.96
knokke,3.28,51.33,2023-11-26T23:20:00Z,0.97
knokke,3.28,51.33,2023-11-26T23:30:00Z,0.94
knokke,3.28,51.33,2023-11-26T23:40:00Z,0.89
knokke,3.28,51.33,2023-11-26T23:50:00Z,0.82
knokke,3.28,51.33,2023-11-27T00:00:00Z,0.75
knokke,3.28,51.33,2023-11-27T00:10:00Z,0.68
knokke,3.28,51.33,2023-11-27T00:20:00Z,0.6
knokke,3.28,51.33,2023-11-27T00:30:00Z,0.54
knokke,3.28,51.33,2023-11-27T00:40:00Z,0.47
knokke,3.28,51.33,2023-11-27T00:50:00Z,0.41
knokke,3.28,51.33,2023-11-27T01:00:00Z,0.34
knokke,3.28,51.33,2023-11-27T01:10:00Z,0.28
knokke,3.28,51.33,2023-11-27T01:20:00Z,0.22
knokke,3.28,51.33,2023-11-27T01:30:00Z,0.16
knokke,3.28,51.33,2023-11-27T01:40:00Z,0.1
knokke,3.28,51.33,2023-11-27T01:50:00Z,0.05
knokke,3.28,51.33,2023-11-27T02:00:00Z,0.06
knokke,3.28,51.33,2023-11-27T02:10:00Z,0.12
knokke,3.28,51.33,2023-11-27T02:20:00Z,0.19
knokke,3.28,51.33,2023-11-27T02:30:00Z,0.26
knokke,3.28,51.33,2023-11-27T02:40:00Z,0.33
knokke,3.28,51.33,2023-11-27T02:50:00Z,0.4
knokke,3.28,51.33,2023-11-27T03:00:00Z,0.47
knokke,3.28,51.33,2023-11-27T03:10:00Z,0.54
knokke,3.28,51.33,2023-11-27T03:20:00Z,0.59
knokke,3.28,51.33,2023-11-27T03:30:00Z,0.64
knokke,3.28,51.33,2023-11-27T03:40:00Z,0.68
knokke,3.28,51.33,2023-11-27T03:50:00Z,0.71
knokke,3.28,51.33,2023-11-27T04:00:00Z,0.73
knokke,3.28,51.33,2023-11-27T04:10:00Z,0.74
knokke,3.28,51.33,2023-11-27T04:20:00Z,0.75
knokke,3.28,51.33,2023-11-27T04:30:00Z,0.74
knokke,3.28,51.33,2023-11-27T04:40:00Z,0.73
knokke,3.28,51.33,2023-11-27T04:50:00Z,0.72
knokke,3.28,51.33,2023-11-27T05:00:00Z,0.7
knokke,3.28,51.33,2023-11-27T05:10:00Z,0.68
knokke,3.28,51.33,2023-11-27T05:20:00Z,0.65
knokke,3.28,51.33,2023-11-27T05:30:00Z,0.63
knokke,3.28,51.33,2023-11-27T05:40:00Z,0.6
knokke,3.28,51.33,2023-11-27T05:50:00Z,0.56
knokke,3.28,51.33,2023-11-27T06:00:00Z,0.53
knokke,3.28,51.33,2023-11-27T06:10:00Z,0.49
knokke,3.28,51.33,2023-11-27T06:20:00Z,0.44
knokke,3.28,51.33,2023-11-27T06:30:00Z,0.39
knokke,3.28,51.33,2023-11-27T06:40:00Z,0.34
knokke,3.28,51.33,2023-11-27T06:50:00Z,0.28
knokke,3.28,51.33,2023-11-27T07:00:00Z,0.23
knokke,3.28,51.33,2023-11-27T07:10:00Z,0.18
knokke,3.28,51.33,2023-11-27T07:20:00Z,0.13
knokke,3.28,51.33,2023-11-27T07:30:00Z,0.09
knokke,3.28,51.33,2023-11-27T07:40:00Z,0.05
knokke,3.28,51.33,2023-11-27T07:50:00Z,0.03
knokke,3.28,51.33,2023-11-27T08:00:00Z,0.04
knokke,3.28,51.33,2023-11-27T08:10:00Z,0.07
knokke,3.28,51.33,2023-11-27T08:20:00Z,0.11
knokke,3.28,51.33,2023-11-27T08:30:00Z,0.15
knokke,3.28,51.33,2023-11-27T08:40:00Z,0.18
knokke,3.28,51.33,2023-11-27T08:50:00Z,0.22
knokke,3.28,51.33,2023-11-27T09:00:00Z,0.26
knokke,3.28,51.33,2023-11-27T09:10:00Z,0.29
knokke,3.28,51.33,2023-11-27T09:20:00Z,0.33
knokke,3.28,51.33,2023-11-27T09:30:00Z,0.36
knokke,3.28,51.33,2023-11-27T09:40:00Z,0.39
knokke,3.28,51.33,2023-11-27T09:50:00Z,0.43
knokke,3.28,51.33,2023-11-27T10:00:00Z,0.46
knokke,3.28,51.33,2023-11-27T10:10:00Z,0.5
knokke,3.28,51.33,2023-11-27T10:20:00Z,0.54
knokke,3.28,51.33,2023-11-27T10:30:00Z,0.59
knokke,3.28,51.33,2023-11-27T10:40:00Z,0.65
knokke,3.28,51.33,2023-11-27T10:50:00Z,0.72
knokke,3.28,51.33,2023-11-27T11:00:00Z,0.79
knokke,3.28,51.33,2023-11-27T11:10:00Z,0.85
knokke,3.28,51.33,2023-11-27T11:20:00Z,0.9
knokke,3.28,51.33,2023-11-27T11:30:00Z,0.93
knokke,3.28,51.33,2023-11-27T11:40:00Z,0.93
knokke,3.28,51.33,2023-11-27T11:50:00Z,0.91
knokke,3.28,51.33,2023-11-27T12:00:00Z,0.87
knokke,3.28,51.33,2023-11-27T12:10:00Z,0.8
knokke,3.28,51.33,2023-11-27T12:20:00Z,0.73
knokke,3.28,51.33,2023-11-27T12:30:00Z,0.66
knokke,3.28,51.33,2023-11-27T12:40:00Z,0.59
knokke,3.28,51.33,2023-11-27T12:50:00Z,0.52
knokke,3.28,51.33,2023-11-27T13:00:00Z,0.45
knokke,3.28,51.33,2023-11-27T13:10:00Z,0.38
knokke,3.28,51.33,2023-11-27T13:20:00Z,0.32
knokke,3.28,51.33,2023-11-27T13:30:00Z,0.26
knokke,3.28,51.33,2023-11-27T13:40:00Z,0.2
knokke,3.28,51.33,2023-11-27T13:50:00Z,0.14
knokke,3.28,51.33,2023-11-27T14:00:00Z,0.08
knokke,3.28,51.33,2023-11-27T14:10:00Z,0.05
knokke,3.28,51.33,2023-11-27T14:20:00Z,0.09
knokke,3.28,51.33,2023-11-27T14:30:00Z,0.15
knokke,3.28,51.33,2023-11-27T14:40:00Z,0.22
knokke,3.28,51.33,2023-11-27T14:50:00Z,0.29
knokke,3.28,51.33,2023-11-27T15:00:00Z,0.36
knokke,3.28,51.33,2023-11-27T15:10:00Z,0.43
knokke,3.28,51.33,2023-11-27T15:20:00Z,0.5
knokke,3.28,51.33,2023-11-27T15:30:00Z,0.56
knokke,3.28,51.33,2023-11-27T15:40:00Z,0.61
knokke,3.28,51.33,2023-11-27T15:50:00Z,0.66
knokke,3.28,51.33,2023-11-27T16:00:00Z,0.69
knokke,3.28,51.33,2023-11-27T16:10:00Z,0.72
knokke,3.28,51.33,2023-11-27T16:20:00Z,0.74
knokke,3.28,51.33,2023-11-27T16:30:00Z,0.75
knokke,3.28,51.33,2023-11-27T16:40:00Z,0.75
knokke,3.28,51.33,2023-11-27T16:50:00Z,0.75
knokke,3.28,51.33,2023-11-27T17:00:00Z,0.74
knokke,3.28,51.33,2023-11-27T17:10:00Z,0.73
knokke,3.28,51.33,2023-11-27T17:20:00Z,0.71
knokke,3.28,51.33,2023-11-27T17:30:00Z,0.7
knokke,3.28,51.33,2023-11-27T17:40:00Z,0.68
knokke,3.28,51.33,2023-11-27T17:50:00Z,0.65
knokke,3.28,51.33,2023-11-27T18:00:00Z,0.63
knokke,3.28,51.33,2023-11-27T18:10:00Z,0.61
knokke,3.28,51.33,2023-11-27T18:20:00Z,0.58
knokke,3.28,51.33,2023-11-27T18:30:00Z,0.55
knokke,3.28,51.33,2023-11-27T18:40:00Z,0.51
knokke,3.28,51.33,2023-11-27T18:50:00Z,0.47
knokke,3.28,51.33,2023-11-27T19:00:00Z,0.42
knokke,3.28,51.33,2023-11-27T19:10:00Z,0.36
knokke,3.28,51.33,2023-11-27T19:20:00Z,0.31
knokke,3.28,51.33,2023-11-27T19:30:00Z,0.26
knokke,3.28,51.33,2023-11-27T19:40:00Z,0.21
knokke,3.28,51.33,2023-11-27T19:50:00Z,0.17
knokke,3.28,51.33,2023-11-27T20:00:00Z,0.13
knokke,3.28,51.33,2023-11-27T20:10:00Z,0.1
knokke,3.28,51.33,2023-11-27T20:20:00Z,0.08
knokke,3.28,51.33,2023-11-27T20:30:00Z,0.06
knokke,3.28,51.33,2023-11-27T20:40:00Z,0.05
knokke,3.28,51.33,2023-11-27T20:50:00Z,0.07
knokke,3.28,51.33,2023-11-27T21:00:00Z,0.1
knokke,3.28,51.33,2023-11-27T21:10:00Z,0.13
knokke,3.28,51.33,2023-11-27T21:20:00Z,0.16
knokke,3.28,51.33,2023-11-27T21:30:00Z,0.2
knokke,3.28,51.33,2023-11-27T21:40:00Z,0.23
knokke,3.28,51.33,2023-11-27T21:50:00Z,0.27
knokke,3.28,51.33,2023-11-27T22:00:00Z,0.3
knokke,3.28,51.33,2023-11-27T22:10:00Z,0.33
knokke,3.28,51.33,2023-11-27T22:20:00Z,0.36
knokke,3.28,51.33,2023-11-27T22:30:00Z,0.4
knokke,3.28,51.33,2023-11-27T22:40:00Z,0.44
knokke,3.28,51.33,2023-11-27T22:50:00Z,0.49
knokke,3.28,51.33,2023-11-27T23:00:00Z,0.54
knokke,3.28,51.33,2023-11-27T23:10:00Z,0.61
knokke,3.28,51.33,2023-11-27T23:20:00Z,0.69
knokke,3.28,51.33,2023-11-27T23:30:00Z,0.76
knokke,3.28,51.33,2023-11-27T23:40:00Z,0.83
knokke,3.28,51.33,2023-11-27T23:50:00Z,0.88
knokke,3.28,51.33,2023-11-28T00:00:00Z,0.91
knokke,3.28,51.33,2023-11-28T00:10:00Z,0.9
knokke,3.28,51.33,2023-11-28T00:20:00Z,0.88
knokke,3.28,51.33,2023-11-28T00:30:00Z,0.83
knokke,3.28,51.33,2023-11-28T00:40:00Z,0.76
knokke,3.28,51.33,2023-11-28T00:50:00Z,0.69
knokke,3.28,51.33,2023-11-28T01:00:00Z,0.62
knokke,3.28,51.33,2023-11-28T01:10:00Z,0.55
knokke,3.28,51.33,2023-11-28T01:20:00Z,0.48
knokke,3.28,51.33,2023-11-28T01:30:00Z,0.41
knokke,3.28,51.33,2023-11-28T01:40:00Z,0.35
knokke,3.28,51.33,2023-11-28T01:50:00Z,0.28
knokke,3.28,51.33,2023-11-28T02:00:00Z,0.22
knokke,3.28,51.33,2023-11-28T02:10:00Z,0.16
knokke,3.28,51.33,2023-11-28T02:20:00Z,0.1
knokke,3.28,51.33,2023-11-28T02:30:00Z,0.05
knokke,3.28,51.33,2023-11-28T02:40:00Z,0.07
knokke,3.28,51.33,2023-11-28T02:50:00Z,0.13
knokke,3.28,51.33,2023-11-28T03:00:00Z,0.21
knokke,3.28,51.33,2023-11-28T03:10:00Z,0.28
knokke,3.28,51.33,2023-11-28T03:20:00Z,0.35
knokke,3.28,51.33,2023-11-28T03:30:00Z,0.43
knokke,3.28,51.33,2023-11-28T03:40:00Z,0.5
knokke,3.28,51.33,2023-11-28T03:50:00Z,0.56
knokke,3.28,51.33,2023-11-28T04:00:00Z,0.62
knokke,3.28,51.33,2023-11-28T04:10:00Z,0.68
knokke,3.28,51.33,2023-11-28T04:20:00Z,0.72
knokke,3.28,51.33,2023-11-28T04:30:00Z,0.75
knokke,3.28,51.33,2023-11-28T04:40:00Z,0.78
knokke,3.28,51.33,2023-11-28T04:50:00Z,0.79
knokke,3.28,51.33,2023-11-28T05:00:00Z,0.8
knokke,3.28,51.33,2023-11-28T05:10:00Z,0.8
knokke,3.28,51.33,2023-11-28T05:20:00Z,0.79
knokke,3.28,51.33,2023-11-28T05:30:00Z,0.78
knokke,3.28,51.33,2023-11-28T05:40:00Z,0.77
knokke,3.28,51.33,2023-11-28T05:50:00Z,0.75
knokke,3.28,51.33,2023-11-28T06:00:00Z,0.73
knokke,3.28,51.33,2023-11-28T06:10:00Z,0.71
knokke,3.28,51.33,2023-11-28T06:20:00Z,0.68
knokke,3.28,51.33,2023-11-28T06:30:00Z,0.65
knokke,3.28,51.33,2023-11-28T06:40:00Z,0.62
knokke,3.28,51.33,2023-11-28T06:50:00Z,0.59
knokke,3.28,51.33,2023-11-28T07:00:00Z,0.54
knokke,3.28,51.33,2023-11-28T07:10:00Z,0.5
knokke,3.28,51.33,2023-11-28T07:20:00Z,0.44
knokke,3.28,51.33,2023-11-28T07:30:00Z,0.39
knokke,3.28,51.33,2023-11-28T07:40:00Z,0.33
knokke,3.28,51.33,2023-11-28T07:50:00Z,0.28
knokke,3.28,51.33,2023-11-28T08:00:00Z,0.23
knokke,3.28,51.33,2023-11-28T08:10:00Z,0.18
knokke,3.28,51.33,2023-11-28T08:20:00Z,0.14
knokke,3.28,51.33,2023-11-28T08:30:00Z,0.1
knokke,3.28,51.33,2023-11-28T08:40:00Z,0.07
knokke,3.28,51.33,2023-11-28T08:50:00Z,0.05
knokke,3.28,51.33,2023-11-28T09:00:00Z,0.06
knokke,3.28,51.33,2023-11-28T09:10:00Z,0.08
knokke,3.28,51.33,2023-11-28T09:20:00Z,0.11
knokke,3.28,51.33,2023-11-28T09:30:00Z,0.14
knokke,3.28,51.33,2023-11-28T09:40:00Z,0.18
knokke,3.28,51.33,2023-11-28T09:50:00Z,0.21
knokke,3.28,51.33,2023-11-28T10:00:00Z,0.25
knokke,3.28,51.33,2023-11-28T10:10:00Z,0.28
knokke,3.28,51.33,2023-11-28T10:20:00Z,0.32
knokke,3.28,51.33,2023-11-28T10:30:00Z,0.35
knokke,3.28,51.33,2023-11-28T10:40:00Z,0.38
knokke,3.28,51.33,2023-11-28T10:50:00Z,0.42
knokke,3.28,51.33,2023-11-28T11:00:00Z,0.45
knokke,3.28,51.33,2023-11-28T11:10:00Z,0.5
knokke,3.28,51.33,2023-11-28T11:20:00Z,0.55
knokke,3.28,51.33,2023-11-28T11:30:00Z,0.62
knokke,3.28,51.33,2023-11-28T11:40:00Z,0.7
knokke,3.28,51.33,2023-11-28T11:50:00Z,0.77
knokke,3.28,51.33,2023-11-28T12:00:00Z,0.84
knokke,3.28,51.33,2023-11-28T12:10:00Z,0.89
knokke,3.28,51.33,2023-11-28T12:20:00Z,0.92
knokke,3.28,51.33,2023-11-28T12:30:00Z,0.92
knokke,3.28,51.33,2023-11-28T12:40:00Z,0.89
knokke,3.28,51.33,2023-11-28T12:50:00Z,0.83
knokke,3.28,51.33,2023-11-28T13:00:00Z,0.77
knokke,3.28,51.33,2023-11-28T13:10:00Z,0.69
knokke,3.28,51.33,2023-11-28T13:20:00Z,0.62
knokke,3.28,51.33,2023-11-28T13:30:00Z,0.55
knokke,3.28,51.33,2023-11-28T13:40:00Z,0.48
knokke,3.28,51.33,2023-11-28T13:50:00Z,0.41
knokke,3.28,51.33,2023-11-28T14:00:00Z,0.34
knokke,3.28,51.33,2023-11-28T14:10:00Z,0.28
knokke,3.28,51.33,2023-11-28T14:20:00Z,0.22
knokke,3.28,51.33,2023-11-28T14:30:00Z,0.16
knokke,3.28,51.33,2023-11-28T14:40:00Z,0.1
knokke,3.28,51.33,2023-11-28T14:50:00Z,0.05
knokke,3.28,51.33,2023-11-28T15:00:00Z,0.07
knokke,3.28,51.33,2023-11-28T15:10:00Z,0.13
knokke,3.28,51.33,2023-11-28T15:20:00Z,0.2
knokke,3.28,51.33,2023-11-28T15:30:00Z,0.27
knokke,3.28,51.33,2023-11-28T15:40:00Z,0.34
knokke,3.28,51.33,2023-11-28T15:50:00Z,0.41
knokke,3.28,51.33,2023-11-28T16:00:00Z,0.48
knokke,3.28,51.33,2023-11-28T16:10:00Z,0.54
knokke,3.28,51.33,2023-11-28T16:20:00Z,0.6
knokke,3.28,51.33,2023-11-28T16:30:00Z,0.65
knokke,3.28,51.33,2023-11-28T16:40:00Z,0.69
knokke,3.28,51.33,2023-11-28T16:50:00Z,0.72
knokke,3.28,51.33,2023-11-28T17:00:00Z,0.75
knokke,3.28,51.33,2023-11-28T17:10:00Z,0.76
knokke,3.28,51.33,2023-11-28T17:20:00Z,0.77
knokke,3.28,51.33,2023-11-28T17:30:00Z,0.76
knokke,3.28,51.33,2023-11-28T17:40:00Z,0.75
knokke,3.28,51.33,2023-11-28T17:50:00Z,0.74
knokke,3.28,51.33,2023-11-28T18:00:00Z,0.72
knokke,3.28,51.33,2023-11-28T18:10:00Z,0.7
knokke,3.28,51.33,2023-11-28T18:20:00Z,0.68
knokke,3.28,51.33,2023-11-28T18:30:00Z,0.65
knokke,3.28,51.33,2023-11-28T18:40:00Z,0.62
knokke,3.28,51.33,2023-11-28T18:50:00Z,0.59
knokke,3.28,51.33,2023-11-28T19:00:00Z,0.56
knokke,3.28,51.33,2023-11-28T19:10:00Z,0.52
knokke,3.28,51.33,2023-11-28T19:20:00Z,0.47
knokke,3.28,51.33,2023-11-28T19:30:00Z,0.42
knokke,3.28,51.33,2023-11-28T19:40:00Z,0.37
knokke,3.28,51.33,2023-11-28T19:50:00Z,0.32
knokke,3.28,51.33,2023-11-28T20:00:00Z,0.26
knokke,3.28,51.33,2023-11-28T20:10:00Z,0.21
knokke,3.28,51.33,2023-11-28T20:20:00Z,0.16
knokke,3.28,51.33,2023-11-28T20:30:00Z,0.11
knokke,3.28,51.33,2023-11-28T20:40:00Z,0.08
knokke,3.28,51.33,2023-11-28T20:50:00Z,0.05
knokke,3.28,51.33,2023-11-28T21:00:00Z,0.04
knokke,3.28,51.33,2023-11-28T21:10:00Z,0.05
knokke,3.28,51.33,2023-11-28T21:20:00Z,0.08
knokke,3.28,51.33,2023-11-28T21:30:00Z,0.11
knokke,3.28,51.33,2023-11-28T21:40:00Z,0.14
knokke,3.28,51.33,2023-11-28T21:50:00Z,0.18
knokke,3.28,51.33,2023-11-28T22:00:00Z,0.21
knokke,3.28,51.33,2023-11-28T22:10:00Z,0.24
knokke,3.28,51.33,2023-11-28T22:20:00Z,0.28
knokke,3.28,51.33,2023-11-28T22:30:00Z,0.31
knokke,3.28,51.33,2023-11-28T22:40:00Z,0.34
knokke,3.28,51.33,2023-11-28T22:50:00Z,0.37
knokke,3.28,51.33,2023-11-28T23:00:00Z,0.4
knokke,3.28,51.33,2023-11-28T23:10:00Z,0.43
knokke,3.28,51.33,2023-11-28T23:20:00Z,0.46
knokke,3.28,51.33,2023-11-28T23:30:00Z,0.5
knokke,3.28,51.33,2023-11-28T23:40:00Z,0.55
knokke,3.28,51.33,2023-11-28T23:50:00Z,0.61
knokke,3.28,51.33,2023-11-29T00:00:00Z,0.67
knokke,3.28,51.33,2023-11-29T00:10:00Z,0.74
knokke,3.28,51.33,2023-11-29T00:20:00Z,0.8
